limite_credito;genero;nivel_educativo;estado_civil;edad;est_pago_sep;est_pago_ago;est_pago_jul;est_pago_jun;est_pago_may;est_pago_abr;deuda_sep;deuda_ago;deuda_jul;deuda_jun;deuda_may;deuda_abr;pago_sep;pago_ago;pago_jul;pago_jun;pago_may;pago_abr;incumplimiento_sig_mes;util_sep;util_ago;util_jul;util_jun;util_may;util_abr;avg_retraso;var_deuda_reciente;ratio_pago_sep;total_pagos;total_deuda;rango_edad_2
310000;0;3;1;35;0;0;0;0;0;0;83719;81138;87523;77902;82165;97298;5000;18088;5500;6300;17300;25500;0;0.27006129032258064;0.26173548387096773;0.2823322580645161;0.2512967741935484;0.2650483870967742;0.31386451612903227;0.0;2581;0.06162340703492815;77688;509745;2
160000;0;2;1;36;-1;-1;-1;-1;-1;-1;2054;1949;2562;8582;2758;0;1950;2562;8582;2758;0;4163;0;0.0128375;0.01218125;0.0160125;0.0536375;0.0172375;0.0;-1.0;105;1.0005130836326321;20015;17905;2
230000;0;3;1;41;-2;-2;-2;-2;-2;-2;34578;495;502;944;5814;965;495;502;950;5820;965;1028;0;0.15033913043478261;0.0021521739130434783;0.002182608695652174;0.004104347826086956;0.02527826086956522;0.004195652173913043;-2.0;34083;1.0;9760;43298;3
200000;0;1;2;40;-1;-1;-2;-2;-1;0;7277;-6;-6;3044;4412;3412;6;0;3050;4412;0;0;0;0.036385;-3e-05;-3e-05;0.01522;0.02206;0.01706;-1.1666666666666667;7283;0.0;7468;18133;3
120000;0;2;1;42;0;0;0;0;0;0;114740;113994;113989;115225;116511;112823;4038;5000;4000;5000;4000;5000;0;0.9561666666666667;0.94995;0.9499083333333334;0.9602083333333333;0.970925;0.9401916666666666;0.0;746;0.03542291699563135;27038;687282;3
350000;0;2;2;37;0;0;0;0;0;0;336061;343205;351794;357090;342253;276516;12701;14100;12109;11482;11841;115165;0;0.9601742857142858;0.9805857142857143;1.0051257142857142;1.0202571428571428;0.9778657142857143;0.7900457142857142;0.0;-7144;0.03700703661077199;177398;2006919;2
170000;0;2;1;32;1;2;-1;-1;0;0;9990;4647;1399;6548;1399;0;0;1399;6548;0;0;0;1;0.05876470588235294;0.02733529411764706;0.008229411764705883;0.03851764705882353;0.008229411764705883;0.0;0.16666666666666666;5343;0.0;7947;23983;2
240000;0;3;2;35;0;0;0;0;0;-1;18086;11226;7899;8072;728;24511;1133;1124;2000;728;24709;1972;0;0.07535833333333333;0.046775;0.0329125;0.033633333333333335;0.003033333333333333;0.10212916666666666;-0.16666666666666666;6860;0.10092642080883663;31666;70522;2
100000;0;2;1;49;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;0;0.0;0;0;3
130000;0;1;2;33;2;2;0;0;0;0;73250;71473;73892;74400;62134;63430;0;3572;2645;1813;1878;2210;1;0.5634615384615385;0.5497923076923077;0.5684;0.5723076923076923;0.4779538461538462;0.4879230769230769;0.6666666666666666;1777;0.0;12118;418579;2
410000;0;2;1;41;2;0;0;0;0;0;348559;354506;363666;369776;368779;369358;13000;14600;15500;14000;13580;14000;1;0.8501439024390244;0.8646487804878049;0.8869902439024391;0.9018926829268292;0.8994609756097561;0.9008731707317074;0.3333333333333333;-5947;0.03667074746266636;84680;2174644;3
200000;0;3;1;42;-1;-1;-1;2;-1;0;390;742;4352;390;780;390;742;4000;0;780;0;1757;0;0.00195;0.00371;0.02176;0.00195;0.0039;0.00195;-0.3333333333333333;-352;1.0;7279;7044;3
60000;0;2;1;45;0;0;0;0;0;0;59998;59702;61188;57459;26551;24901;2152;2464;1462;847;1007;3004;0;0.9999666666666667;0.9950333333333333;1.0198;0.95765;0.44251666666666667;0.41501666666666664;0.0;296;0.0360456936116043;10936;289799;3
400000;0;2;1;44;-2;-2;-2;-2;-2;-2;0;804;11192;0;0;0;804;11242;0;0;0;0;0;0.0;0.00201;0.02798;0.0;0.0;0.0;-2.0;-804;1.0;12046;11996;3
380000;0;1;1;40;-2;-2;-2;-2;-2;-2;12839;11097;10933;62602;6408;16791;11212;10933;62602;150000;16791;5777;0;0.03378684210526316;0.02920263157894737;0.028771052631578947;0.16474210526315788;0.016863157894736844;0.044186842105263156;-2.0;1742;1.0103631612147428;257315;120670;3
210000;0;2;2;43;-2;-2;-2;-2;-2;-2;3577;1003;0;0;0;0;1003;0;0;0;0;150;0;0.017033333333333334;0.004776190476190476;0.0;0.0;0.0;0.0;-2.0;2574;1.0;1153;4580;3
500000;0;1;2;45;-1;-1;-1;0;-1;-1;290;5640;52858;151479;29343;2355;5692;52858;100756;29488;2365;8762;0;0.00058;0.01128;0.105716;0.302958;0.058686;0.00471;-0.8333333333333334;-5350;1.0092198581560283;199921;241965;3
100000;0;2;1;42;2;2;0;0;0;0;91534;88637;90169;84714;69482;70226;0;4458;2973;2606;2696;2695;1;0.91534;0.88637;0.90169;0.84714;0.69482;0.70226;0.6666666666666666;2897;0.0;15428;494762;3
80000;0;2;1;44;-1;0;-1;-1;-1;-1;3995;2045;824;0;1000;0;1000;824;0;1000;0;0;0;0.0499375;0.0255625;0.0103;0.0;0.0125;0.0;-0.8333333333333334;1950;0.4889975550122249;2824;7864;3
80000;0;2;2;31;-1;-1;-1;-1;-1;-1;1068;0;100;0;1050;-150;0;100;0;1050;0;0;1;0.01335;0.0;0.00125;0.0;0.013125;-0.001875;-1.0;1068;0.0;1150;2068;2
200000;0;1;2;33;0;0;0;0;0;0;77670;80051;80906;82088;81564;87241;6782;5000;4000;3000;9000;4000;0;0.38835;0.400255;0.40453;0.41044;0.40782;0.436205;0.0;-2381;0.08472099036863999;31782;489520;2
260000;0;2;2;31;0;0;0;0;0;0;69957;72727;73562;65954;30948;0;3945;2764;5431;633;0;0;0;0.2690653846153846;0.2797192307692308;0.2829307692307692;0.25366923076923076;0.11903076923076923;0.0;0.0;-2770;0.054243953414825304;12773;313148;2
310000;0;2;2;31;0;0;0;0;0;0;309080;314220;288581;294745;301286;306515;11900;12000;12500;12930;12000;13500;0;0.9970322580645161;1.0136129032258065;0.9309064516129032;0.9507903225806451;0.9718903225806451;0.988758064516129;0.0;-5140;0.03787155496149195;74830;1814427;2
30000;0;2;2;32;0;0;0;0;0;0;29480;30394;28072;28885;29287;23012;1431;1579;1402;804;732;1820;1;0.9826666666666667;1.0131333333333334;0.9357333333333333;0.9628333333333333;0.9762333333333333;0.7670666666666667;0.0;-914;0.04708166085411594;7768;169130;2
50000;0;3;1;33;0;0;0;0;0;0;40757;39847;37561;36725;35346;33810;2000;1719;1783;1200;1200;1500;0;0.81514;0.79694;0.75122;0.7345;0.70692;0.6762;0.0;910;0.05019198434010089;9402;224046;2
310000;0;2;1;46;0;0;0;0;0;0;43990;45872;47135;46944;49121;51337;3000;3000;2000;3000;3000;1000;0;0.14190322580645162;0.1479741935483871;0.1520483870967742;0.15143225806451613;0.15845483870967741;0.16560322580645162;0.0;-1882;0.0653993721660272;15000;284399;3
500000;0;3;2;40;0;0;0;0;0;0;212961;264961;237006;139311;128095;181304;63000;20078;30141;30000;60000;50000;0;0.425922;0.529922;0.474012;0.278622;0.25619;0.362608;0.0;-52000;0.2377708417465212;253219;1163638;3
30000;0;1;1;49;-2;-2;-2;-2;-2;-2;3340;0;1220;480;0;174;0;1220;480;0;174;1162;0;0.11133333333333334;0.0;0.04066666666666666;0.016;0.0;0.0058;-2.0;3340;0.0;3036;5214;3
160000;0;2;1;45;-1;-1;-1;-1;-1;-1;3650;1650;5650;3300;1650;1650;1650;5650;3300;1650;1650;1650;0;0.0228125;0.0103125;0.0353125;0.020625;0.0103125;0.0103125;-1.0;2000;1.0;15550;17550;3
350000;0;2;1;44;0;-1;-1;-1;-1;-1;110472;100849;5800;369718;2000;5910;100957;5800;371718;2180;5910;6000;0;0.3156342857142857;0.28814;0.01657142857142857;1.0563371428571429;0.005714285714285714;0.016885714285714285;-0.8333333333333334;9623;1.001070907991155;492565;594749;3
350000;0;1;1;44;-1;-1;-1;-1;-1;0;4025;2820;3094;0;330;330;2820;3094;0;330;0;1240;1;0.0115;0.008057142857142856;0.00884;0.0;0.0009428571428571429;0.0009428571428571429;-0.8333333333333334;1205;1.0;7484;10599;3
50000;0;4;1;40;0;0;0;0;0;0;44749;46229;46798;47647;40500;41921;2229;2298;2100;2500;1921;8432;0;0.89498;0.92458;0.93596;0.95294;0.81;0.83842;0.0;-1480;0.04821648748620996;19480;267844;3
30000;0;2;2;44;0;0;0;0;0;0;9725;10766;12070;11973;10166;7966;1200;1500;2000;1166;3500;1500;0;0.32416666666666666;0.35886666666666667;0.4023333333333333;0.3991;0.33886666666666665;0.26553333333333334;0.0;-1041;0.1114620100315809;10866;62666;3
110000;0;2;2;31;0;0;0;0;0;0;98531;99593;100093;90437;75701;77013;3577;3680;3030;2701;2674;2669;1;0.8957363636363637;0.9053909090909091;0.9099363636363637;0.8221545454545455;0.6881909090909091;0.7001181818181819;0.0;-1062;0.035916178847911;18331;541368;2
50000;0;2;1;31;0;0;0;0;0;0;22716;19198;19462;14841;11088;10301;2000;1510;4000;1000;600;500;0;0.45432;0.38396;0.38924;0.29682;0.22176;0.20602;0.0;3518;0.10417751849150954;9610;97606;2
320000;0;2;1;34;0;0;0;0;0;0;3825;3835;6746;9472;11777;14282;3000;3000;3000;3000;3000;4000;0;0.011953125;0.011984375;0.02108125;0.0296;0.036803125;0.04463125;0.0;-10;0.7822685788787483;19000;49937;2
80000;0;1;2;34;-1;2;-1;-1;-1;-1;652;326;326;326;326;326;0;326;326;326;326;326;1;0.00815;0.004075;0.004075;0.004075;0.004075;0.004075;-0.5;326;0.0;1630;2282;2
40000;0;3;1;42;0;0;0;0;0;0;40285;40024;39706;36431;37154;37306;1658;1601;1587;1310;1510;2000;1;1.007125;1.0006;0.99265;0.910775;0.92885;0.93265;0.0;261;0.041425144913052166;9666;230906;3
330000;0;2;1;39;1;-1;-1;-1;2;-1;0;1380;0;404;404;24420;1380;0;404;0;24420;480;0;0.0;0.0041818181818181815;0.0;0.0012242424242424243;0.0012242424242424243;0.074;-0.16666666666666666;-1380;1.0;26684;26608;2
160000;0;3;1;36;-2;-2;-2;-2;-2;-2;170;1062;0;0;0;0;1062;0;0;0;0;0;0;0.0010625;0.0066375;0.0;0.0;0.0;0.0;-2.0;-892;1.0;1062;1232;2
210000;0;2;1;49;-1;-1;-1;-1;-1;-1;11790;2230;390;3470;390;2140;2230;390;3470;390;2140;780;0;0.05614285714285714;0.010619047619047618;0.0018571428571428571;0.016523809523809524;0.0018571428571428571;0.01019047619047619;-1.0;9560;1.0;9400;20410;3
50000;0;2;1;36;0;0;0;0;0;0;26277;25371;22790;23372;22216;19586;1700;1800;1300;1000;1000;900;0;0.52554;0.50742;0.4558;0.46744;0.44432;0.39172;0.0;906;0.06700563635646999;7700;139612;2
50000;0;3;2;49;0;0;2;0;0;0;46468;50669;48701;49066;30177;29274;5000;0;2500;1151;1156;1052;1;0.92936;1.01338;0.97402;0.98132;0.60354;0.58548;0.3333333333333333;-4201;0.09867966606801003;10859;254355;3
120000;0;1;2;36;0;0;0;0;0;0;71199;71993;73652;75482;76686;47781;2574;2816;3200;2911;1800;2000;0;0.593325;0.5999416666666667;0.6137666666666667;0.6290166666666667;0.63905;0.398175;0.0;-794;0.03575347603239204;15301;416793;2
150000;0;1;1;45;-2;-2;-1;2;2;-2;882;258;629;349;2825;2240;258;629;3;2825;0;2011;0;0.00588;0.00172;0.004193333333333334;0.0023266666666666666;0.018833333333333334;0.014933333333333333;-0.5;624;1.0;5726;7183;3
100000;0;2;2;31;-1;-1;0;0;0;0;960;4348;73689;76148;77254;78967;4348;70000;4000;3000;3000;3000;0;0.0096;0.04348;0.73689;0.76148;0.77254;0.78967;-0.3333333333333333;-3388;1.0;87348;311366;2
50000;0;2;2;31;2;2;2;2;-2;-1;50539;50017;48310;420;560;29793;1000;0;420;560;29793;0;0;1.01078;1.00034;0.9662;0.0084;0.0112;0.59586;0.8333333333333334;522;0.019993202311214188;31773;179639;2
240000;0;1;2;36;0;0;2;0;0;2;176035;196664;192140;194357;205637;202417;25228;0;6947;14402;33;7167;0;0.7334791666666667;0.8194333333333333;0.8005833333333333;0.8098208333333333;0.8568208333333334;0.8434041666666666;0.6666666666666666;-20629;0.12827970548753204;53777;1167250;2
230000;0;1;1;39;1;-2;-1;-1;-1;-2;0;0;181;2680;0;0;0;181;2680;0;0;0;1;0.0;0.0;0.0007869565217391304;0.011652173913043478;0.0;0.0;-1.0;0;0.0;2861;2861;2
290000;0;2;1;45;0;0;0;0;0;0;36335;36085;35225;35711;35381;34468;1564;1594;1840;1378;1245;1388;0;0.12529310344827585;0.12443103448275862;0.12146551724137931;0.12314137931034483;0.12200344827586207;0.1188551724137931;0.0;250;0.04334210890951919;9009;213205;3
230000;0;1;1;42;-1;-1;-1;-1;-2;-2;7338;-15;4685;1925;2347;0;15;4700;1925;2347;0;0;0;0.031904347826086955;-6.521739130434782e-05;0.020369565217391306;0.008369565217391304;0.010204347826086957;0.0;-1.3333333333333333;7353;0.0;8987;16280;3
360000;0;1;1;39;1;-2;-2;-1;0;-1;-390;-390;-390;10872;10540;2203;0;0;11652;358;2203;390;0;-0.0010833333333333333;-0.0010833333333333333;-0.0010833333333333333;0.0302;0.029277777777777778;0.006119444444444445;-0.8333333333333334;0;0.0;14603;22445;2
320000;0;2;1;38;0;0;0;0;0;0;129416;129575;125866;130067;131128;124469;4836;4919;6246;4395;4524;4850;0;0.404425;0.404921875;0.39333125;0.406459375;0.409775;0.388965625;0.0;-159;0.0373220142774455;29770;770521;2
360000;0;2;1;45;0;0;-2;-2;-1;-1;12040;0;0;0;150;1728;0;0;0;150;1728;0;0;0.03344444444444444;0.0;0.0;0.0;0.0004166666666666667;0.0048;-1.0;12040;0.0;1878;13918;3
90000;0;1;1;38;0;0;0;0;0;2;85376;86326;88122;62706;53612;40963;4326;4322;2706;3575;0;1670;0;0.9486222222222223;0.9591777777777778;0.9791333333333333;0.6967333333333333;0.5956888888888889;0.45514444444444446;0.3333333333333333;-950;0.050112364756851935;16599;417105;2
500000;0;1;2;34;-1;-1;-1;-1;0;-1;4677;6187;4775;31188;5827;3637;6187;4775;31188;0;4119;7390;0;0.009354;0.012374;0.00955;0.062376;0.011654;0.007274;-0.8333333333333334;-1510;1.0;53659;56291;2
210000;0;2;1;36;0;0;0;0;0;0;91801;93039;101393;89894;75652;54329;4000;10023;3047;2007;2086;2011;0;0.43714761904761906;0.4430428571428571;0.48282380952380954;0.42806666666666665;0.36024761904761904;0.25870952380952383;0.0;-1238;0.04299272348155075;23174;506108;2
90000;0;2;1;39;0;0;0;0;0;0;45406;47337;48575;49667;51119;23344;3000;2000;2000;2000;2000;1087;0;0.5045111111111111;0.5259666666666667;0.5397222222222222;0.5518555555555555;0.5679888888888889;0.25937777777777776;0.0;-1931;0.06337537233031244;12087;265448;2
80000;0;3;1;44;2;0;-1;-1;-1;0;31023;30390;390;390;780;780;1000;390;390;780;0;0;0;0.3877875;0.379875;0.004875;0.004875;0.00975;0.00975;-0.16666666666666666;633;0.03290556103981573;2560;63753;3
390000;0;2;2;39;0;-1;-1;0;0;0;27918;3115;278505;288000;264214;266704;3145;278505;15000;9310;10000;9702;0;0.07158461538461539;0.007987179487179486;0.7141153846153846;0.7384615384615385;0.6774717948717949;0.6838564102564103;-0.3333333333333333;24803;1.0096308186195826;325662;1128456;2
170000;0;2;2;33;1;-2;-2;-2;-2;-2;-189;-189;-189;-189;-189;-189;0;0;0;0;0;0;0;-0.001111764705882353;-0.001111764705882353;-0.001111764705882353;-0.001111764705882353;-0.001111764705882353;-0.001111764705882353;-1.5;0;0.0;0;-1134;2
300000;0;3;1;37;0;0;0;0;0;0;85405;84922;84870;69725;54744;9234;3479;3319;2210;1095;1594;126463;0;0.28468333333333334;0.28307333333333334;0.2829;0.23241666666666666;0.18248;0.03078;0.0;483;0.04096700501636796;138160;388900;2
30000;0;3;1;38;-2;-2;-2;-2;-2;-2;1535;835;8927;5371;0;1996;835;8939;5480;0;1996;0;0;0.051166666666666666;0.027833333333333335;0.29756666666666665;0.17903333333333332;0.0;0.06653333333333333;-2.0;700;1.0;17250;18664;2
260000;0;2;1;39;-2;-2;-2;-1;-1;-1;0;2399;1647;502;597;4222;2399;1647;502;597;4222;2117;0;0.0;0.009226923076923077;0.006334615384615385;0.0019307692307692307;0.002296153846153846;0.01623846153846154;-1.5;-2399;1.0;11484;9367;2
500000;0;1;1;44;-2;-2;-2;-2;-2;-2;2128;635;13258;4562;893;2030;635;13337;4562;893;2030;0;0;0.004256;0.00127;0.026516;0.009124;0.001786;0.00406;-2.0;1493;1.0;21457;23506;3
240000;0;2;2;35;0;0;0;0;0;0;238887;222691;27627;161492;128496;197209;10000;3000;135050;5000;80000;8000;0;0.9953625;0.9278791666666667;0.1151125;0.6728833333333334;0.5354;0.8217041666666667;0.0;16196;0.044905272328024035;241050;976402;2
100000;0;2;1;35;1;-2;-2;-2;-1;-1;0;0;0;0;4323;2000;0;0;0;4323;2000;0;0;0.0;0.0;0.0;0.0;0.04323;0.02;-1.1666666666666667;0;0.0;6323;6323;2
180000;0;1;1;45;0;0;0;0;2;0;16452;18472;20546;24956;24262;24782;2616;2690;5100;0;1058;2000;0;0.0914;0.10262222222222223;0.11414444444444445;0.13864444444444443;0.1347888888888889;0.1376777777777778;0.3333333333333333;-2020;0.14161974880900824;13464;129470;3
50000;0;2;1;45;0;0;2;-1;0;0;3487;3159;213;3336;1863;390;1213;0;3336;0;0;390;0;0.06974;0.06318;0.00426;0.06672;0.03726;0.0078;0.16666666666666666;328;0.38398227287116177;4939;12448;3
200000;0;2;1;35;0;0;0;0;-1;-1;27561;17365;9889;0;9002;728;5000;1015;0;9002;728;10000;0;0.137805;0.086825;0.049445;0.0;0.04501;0.00364;-0.3333333333333333;10196;0.28793550244745175;25745;64545;2
20000;0;3;1;45;0;0;0;2;0;0;17235;18253;20858;20202;18950;17709;1610;3215;0;780;640;1400;0;0.86175;0.91265;1.0429;1.0101;0.9475;0.88545;0.3333333333333333;-1018;0.08820467868295623;7645;113207;3
20000;0;2;1;46;1;2;2;-1;0;-1;4426;2735;-211;1863;390;390;0;0;2253;0;390;1735;1;0.2213;0.13675;-0.01055;0.09315;0.0195;0.0195;0.5;1691;0.0;4378;9593;3
60000;0;2;1;35;0;0;0;0;0;3;20163;21517;22860;25154;29387;30607;2000;2000;3000;5000;2000;6000;0;0.33605;0.35861666666666664;0.381;0.41923333333333335;0.48978333333333335;0.5101166666666667;0.5;-1354;0.09294976065436632;20000;149688;2
260000;0;1;1;42;0;0;-1;-1;0;-1;16827;8606;3856;12996;8788;15104;1500;3856;13000;0;15104;16764;0;0.06471923076923077;0.0331;0.01483076923076923;0.049984615384615384;0.0338;0.05809230769230769;-0.5;8221;0.174297002091564;50224;66177;3
180000;0;3;1;41;0;0;2;2;-2;-2;10324;10471;6566;2375;1911;1080;3744;0;2911;9;1080;990;0;0.057355555555555555;0.05817222222222222;0.036477777777777776;0.013194444444444444;0.010616666666666667;0.006;0.0;-147;0.3575589723999618;8734;32727;3
210000;0;1;2;44;-1;-1;-1;-1;-1;-1;4925;32767;6273;5651;9103;8660;32930;6975;5661;9109;8664;8917;0;0.023452380952380954;0.15603333333333333;0.029871428571428573;0.02690952380952381;0.043347619047619045;0.04123809523809524;-1.0;-27842;1.0049745170445876;72256;67379;3
270000;0;2;1;36;0;0;0;0;0;0;73953;68207;55382;46629;28115;12847;5168;5010;2005;2000;2000;2000;0;0.2739;0.2526185185185185;0.2051185185185185;0.1727;0.10412962962962963;0.04758148148148148;0.0;5746;0.07576934918703358;18183;285133;2
370000;0;1;1;36;-2;-2;-2;-2;-2;-2;2788;25790;3007;4246;3737;2290;25794;3007;4305;3737;2290;22259;0;0.007535135135135135;0.0697027027027027;0.008127027027027027;0.011475675675675676;0.0101;0.006189189189189189;-2.0;-23002;1.0001550988755332;61392;41858;2
200000;0;1;2;35;-1;-1;-1;-1;-1;-1;467;2628;287;9471;985;4489;2700;1000;9500;1000;4500;1301;0;0.002335;0.01314;0.001435;0.047355;0.004925;0.022445;-1.0;-2161;1.0273972602739727;20001;18327;2
270000;0;1;1;31;-2;-2;-2;-2;-2;-2;6181;12110;26069;36630;37390;19816;12140;26134;36650;37390;19816;5272;0;0.022892592592592593;0.04485185185185185;0.09655185185185185;0.13566666666666666;0.13848148148148148;0.07339259259259259;-2.0;-5929;1.0024772914946325;137402;138196;2
350000;0;1;2;32;-1;-1;-1;-1;-1;0;11942;3236;7241;6800;5163;942;3252;7289;8495;5184;1;2;0;0.03412;0.009245714285714286;0.020688571428571428;0.019428571428571427;0.014751428571428572;0.0026914285714285716;-0.8333333333333334;8706;1.0049443757725587;24223;35324;2
230000;0;2;2;37;2;-1;2;2;-1;0;535;3881;2297;-3;3044;2424;3888;16;0;3047;12;0;0;0.002326086956521739;0.01687391304347826;0.009986956521739131;-1.3043478260869566e-05;0.013234782608695652;0.010539130434782608;0.6666666666666666;-3346;1.0018036588508117;6963;12178;2
130000;0;2;1;41;0;0;0;0;0;0;8920;9538;10174;11036;10552;9934;1161;1187;1439;345;346;487;0;0.06861538461538462;0.07336923076923077;0.07826153846153847;0.0848923076923077;0.08116923076923077;0.07641538461538462;0.0;-618;0.12172363178863493;4965;60154;3
260000;0;1;1;31;0;0;0;0;0;0;263688;257381;260497;261593;264184;264598;8993;9501;9577;9584;10006;9269;0;1.0141846153846155;0.9899269230769231;1.0019115384615385;1.006126923076923;1.0160923076923076;1.0176846153846153;0.0;6307;0.03494041906745253;56930;1571941;2
400000;0;1;1;32;-2;-2;-2;-2;-2;-2;3616;0;3328;3328;3828;4893;0;6656;3328;3828;4893;4687;0;0.00904;0.0;0.00832;0.00832;0.00957;0.0122325;-2.0;3616;0.0;23392;18993;2
180000;0;2;2;36;-2;-1;-1;-1;-2;-2;0;1290;2985;0;0;0;1290;2985;0;0;0;0;0;0.0;0.007166666666666667;0.016583333333333332;0.0;0.0;0.0;-1.5;-1290;1.0;4275;4275;2
220000;0;1;1;41;0;0;2;0;0;0;138657;156689;150748;154481;156487;154870;22000;0;8000;7000;6500;5000;0;0.6302590909090909;0.7122227272727273;0.6852181818181818;0.7021863636363637;0.7113045454545455;0.7039545454545455;0.3333333333333333;-18032;0.14040551666039097;48500;911932;3
210000;0;1;2;32;1;-2;-1;-1;-1;-1;-974;-974;20363;770;0;6138;0;21337;770;0;6138;0;0;-0.004638095238095238;-0.004638095238095238;0.09696666666666667;0.0036666666666666666;0.0;0.02922857142857143;-0.8333333333333334;0;0.0;28245;25323;2
240000;0;2;1;32;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;0;0.0;0;0;2
240000;0;2;2;35;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0;0.0;0;0;2
150000;0;2;1;45;0;0;0;0;0;-1;60236;51815;39051;25960;12889;12890;6007;1566;1441;259;12891;12497;0;0.40157333333333334;0.3454333333333333;0.26034;0.17306666666666667;0.08592666666666667;0.08593333333333333;-0.16666666666666666;8421;0.11593168001543955;34661;202841;3
300000;0;1;2;31;0;0;0;0;0;0;123306;126251;131968;113866;10811;158664;5000;8000;5000;1342;150000;6800;0;0.41102;0.4208366666666667;0.43989333333333336;0.37955333333333335;0.03603666666666667;0.52888;0.0;-2945;0.039603646703788485;176142;664866;2
180000;0;2;3;43;0;0;0;0;0;0;81147;172920;176711;127004;114179;129622;101522;10264;4598;9600;20000;5000;0;0.45081666666666664;0.9606666666666667;0.9817277777777778;0.7055777777777777;0.6343277777777778;0.7201222222222222;0.0;-91773;0.5871038630580615;150984;801583;3
300000;0;1;1;47;3;2;2;2;2;2;5000;5000;5000;5000;5000;5000;0;0;0;0;0;0;1;0.016666666666666666;0.016666666666666666;0.016666666666666666;0.016666666666666666;0.016666666666666666;0.016666666666666666;2.1666666666666665;0;0.0;0;30000;3
70000;0;2;1;34;-2;-2;-2;-2;-2;-2;1533;3921;6389;0;0;0;3921;6405;0;0;0;0;0;0.0219;0.05601428571428571;0.09127142857142857;0.0;0.0;0.0;-2.0;-2388;1.0;10326;11843;2
60000;0;3;2;43;0;0;0;0;-1;0;65349;61322;56414;47643;28208;27570;2300;2507;1000;28512;994;999;1;1.08915;1.0220333333333333;0.9402333333333334;0.79405;0.47013333333333335;0.4595;-0.16666666666666666;4027;0.0375069306284857;36312;286506;3
260000;0;1;2;33;-2;-2;-1;-1;-1;0;1900;0;204;-810;2190;810;0;204;0;3000;0;0;0;0.007307692307692308;0.0;0.0007846153846153846;-0.0031153846153846153;0.008423076923076924;0.0031153846153846153;-1.1666666666666667;1900;0.0;3204;4294;2
400000;0;2;1;37;-2;-2;-2;-1;0;0;2218;13181;4039;10692;18692;19565;13256;4039;10692;8000;9000;1000;0;0.005545;0.0329525;0.0100975;0.02673;0.04673;0.0489125;-1.1666666666666667;-10963;1.0056900083453455;45987;68387;2
490000;0;1;1;48;1;-1;-1;-1;-1;0;500;7081;1460;6213;6040;1155;7081;1460;6213;7195;0;878;0;0.0010204081632653062;0.014451020408163266;0.002979591836734694;0.012679591836734694;0.012326530612244898;0.002357142857142857;-0.5;-6581;1.0;22827;22449;3
50000;0;1;2;42;2;0;0;2;2;2;34218;35539;38246;37332;39702;38932;1893;3600;0;3000;0;3500;1;0.68436;0.71078;0.76492;0.74664;0.79404;0.77864;1.3333333333333333;-1321;0.053265426714313856;11993;223969;3
130000;0;1;2;32;0;0;0;0;0;0;58776;53702;43760;31540;23675;15841;2010;2037;1218;2182;1003;1001;0;0.4521230769230769;0.4130923076923077;0.3366153846153846;0.24261538461538462;0.18211538461538462;0.12185384615384616;0.0;5074;0.0374287736024729;9451;227294;2
150000;0;2;1;32;-1;2;-1;0;0;0;3204;430;29425;30437;31123;28997;0;29425;2000;1528;1518;2000;0;0.02136;0.0028666666666666667;0.19616666666666666;0.20291333333333333;0.20748666666666668;0.19331333333333334;0.0;2774;0.0;36471;123616;2
70000;0;2;1;33;1;2;0;0;0;0;51900;49307;48214;27572;26810;20541;0;1500;1300;1505;1000;1000;0;0.7414285714285714;0.7043857142857143;0.6887714285714286;0.3938857142857143;0.383;0.2934428571428571;0.5;2593;0.0;6305;224344;2
240000;0;2;1;34;-1;-1;0;0;-1;-1;626;1921;20740;21274;888;360;1921;19000;2624;888;360;360;0;0.002608333333333333;0.008004166666666666;0.08641666666666667;0.08864166666666666;0.0037;0.0015;-0.6666666666666666;-1295;1.0;25153;45809;2
250000;0;1;1;49;-1;-1;-2;-2;-1;0;1104;0;0;0;3000;1500;0;0;0;3000;0;3212;0;0.004416;0.0;0.0;0.0;0.012;0.006;-1.1666666666666667;1104;0.0;6212;5604;3
440000;0;2;1;41;0;0;0;0;0;0;348397;356586;366049;262697;267922;274502;14006;19077;9518;9576;11083;12010;0;0.7918113636363636;0.8104227272727272;0.8319295454545454;0.5970386363636364;0.6089136363636364;0.6238681818181818;0.0;-8189;0.039278042323590945;75270;1876153;3
130000;0;2;1;40;0;0;0;0;0;0;133559;129869;118032;95953;73970;107785;5400;6950;4600;4000;2000;2300;0;1.0273769230769232;0.9989923076923077;0.9079384615384616;0.7381;0.569;0.8291153846153846;0.0;3690;0.04158036174914722;25250;659168;3
60000;0;2;1;37;0;0;0;0;0;0;59462;60866;54007;52089;29397;29110;3000;2570;2202;1200;1100;1100;1;0.9910333333333333;1.0144333333333333;0.9001166666666667;0.86815;0.48995;0.4851666666666667;0.0;-1404;0.049288601189498245;11172;284931;2
